Date,Month,Hour,dewpt,heatindex,temp,rain,humidity previous
28,1,4,10.0,25.63777868355556,13.0,0,82.0
28,1,5,10.0,26.104554144444407,15.0,0,72.0
28,1,6,10.0,25.809378040444496,17.0,0,63.0
28,1,7,10.0,25.254584147111025,19.0,0,56.0
28,1,8,9.0,25.51103756755551,19.0,0,52.0
28,1,9,9.0,25.058089931555557,21.0,0,46.0
28,1,10,9.0,25.2254860555555,20.0,0,49.0
28,1,11,9.0,25.51103756755551,19.0,0,52.0
28,1,12,10.0,25.809378040444496,17.0,0,63.0
28,1,13,11.0,24.596879144444365,15.0,0,77.0
28,1,14,10.0,26.104554144444407,15.0,0,72.0
28,1,15,10.0,25.96919837644441,14.0,0,77.0
28,1,16,9.0,27.615032792444367,13.0,0,77.0
28,1,17,9.0,27.505693583555594,12.0,0,82.0
28,1,19,8.0,29.663545607555495,11.0,0,82.0
28,1,20,7.0,32.08671835155549,11.0,0,76.0
28,1,21,7.0,32.08671835155549,11.0,0,76.0
28,1,22,7.0,32.111334755555504,10.0,0,82.0
29,1,0,6.0,34.84906102755555,9.0,0,82.0
29,1,1,7.0,32.2553082697778,9.0,0,87.0
29,1,2,7.0,32.111334755555504,10.0,0,82.0
29,1,3,6.0,31.12995556044441,13.0,0,63.0
29,1,4,5.0,27.84552429511117,16.0,0,48.0
29,1,5,6.0,26.939677607111115,17.0,0,48.0
29,1,6,6.0,26.192917128444435,18.0,0,45.0
29,1,7,6.0,25.627757559555498,19.0,0,43.0
29,1,8,5.0,24.825666653777816,21.0,0,35.0
29,1,9,5.0,24.825666653777816,21.0,0,35.0
29,1,10,5.0,24.825666653777816,21.0,0,35.0
29,1,11,6.0,24.955530735111118,21.0,0,38.0
29,1,12,6.0,25.627757559555498,19.0,0,43.0
29,1,13,8.0,26.699327999555553,17.0,0,55.0
29,1,14,9.0,26.80108022844446,16.0,0,63.0
29,1,15,9.0,27.29478525555548,15.0,0,67.0
29,1,16,9.0,27.530072856444477,14.0,0,72.0
29,1,17,9.0,27.530072856444477,14.0,0,72.0
29,1,18,9.0,27.505693583555594,12.0,0,82.0
29,1,19,9.0,27.505693583555594,12.0,0,82.0
29,1,20,8.0,29.663545607555495,11.0,0,82.0
29,1,21,8.0,29.663545607555495,11.0,0,82.0
29,1,22,7.0,32.08671835155549,11.0,0,76.0
29,1,23,6.0,34.84906102755555,9.0,0,82.0
30,1,1,6.0,34.55291505555544,10.0,0,76.0
30,1,2,4.0,37.097667111111036,10.0,0,66.0
30,1,3,4.0,33.48818707155561,12.0,0,58.0
30,1,4,5.0,27.84552429511117,16.0,0,48.0
30,1,5,8.0,26.094433263555548,18.0,0,52.0
30,1,6,8.0,25.277026055555584,20.0,0,46.0
30,1,7,7.0,25.014408491555603,21.0,0,40.0
30,1,8,7.0,24.92438768711112,22.0,0,38.0
30,1,9,7.0,24.972454048444465,23.0,0,36.0
30,1,10,7.0,24.972454048444465,23.0,0,36.0
30,1,11,8.0,24.986789968444427,22.0,0,41.0
30,1,12,9.0,25.058089931555557,21.0,0,46.0
30,1,13,10.0,25.55229205244445,18.0,0,59.0
30,1,14,10.0,25.809378040444496,17.0,0,63.0
30,1,15,11.0,24.935770476444482,16.0,0,72.0
30,1,16,9.0,26.80108022844446,16.0,0,63.0
30,1,17,10.0,26.104554144444407,15.0,0,72.0
30,1,18,9.0,27.530072856444477,14.0,0,72.0
30,1,19,10.0,25.96919837644441,14.0,0,77.0
30,1,20,10.0,25.63777868355556,13.0,0,82.0
30,1,21,10.0,25.63777868355556,13.0,0,82.0
30,1,22,10.0,25.63777868355556,13.0,0,82.0
30,1,23,9.0,27.615032792444367,13.0,0,77.0
31,1,0,10.0,24.52774937155564,12.0,0,88.0
31,1,3,11.0,24.059800907555612,14.0,0,82.0
31,1,4,11.0,24.91989094044449,17.0,0,68.0
31,1,5,11.0,24.870836111111064,20.0,0,56.0
31,1,6,10.0,25.005145247555603,21.0,0,49.0
31,1,7,10.0,25.002857939555547,22.0,0,46.0
31,1,8,9.0,25.006407531555503,22.0,0,43.0
31,1,9,10.0,25.002857939555547,22.0,0,46.0
31,1,11,12.0,24.687719567111134,21.0,0,56.0
31,1,12,13.0,23.729859448444422,19.0,0,68.0
31,1,13,13.0,23.137037591555536,18.0,0,73.0
31,1,14,13.0,23.137037591555536,18.0,0,73.0
31,1,15,12.0,24.023721852444485,17.0,0,72.0
31,1,16,12.0,24.023721852444485,17.0,0,72.0
31,1,17,12.0,23.498075096444374,16.0,0,77.0
31,1,18,11.0,24.935770476444482,16.0,0,72.0
31,1,20,10.0,26.104554144444407,15.0,0,72.0
31,1,22,10.0,25.96919837644441,14.0,0,77.0
31,1,23,10.0,25.96919837644441,14.0,0,77.0
1,2,1,11.0,22.763526171555526,13.0,0,88.0
1,2,4,11.0,24.91989094044449,17.0,0,68.0
1,2,5,11.0,24.91989094044449,17.0,0,68.0
1,2,6,12.0,24.203348680444414,18.0,0,68.0
1,2,7,12.0,24.520848177777744,20.0,0,60.0
1,2,8,13.0,24.3844609537778,21.0,0,60.0
1,2,9,13.0,24.651289819111103,22.0,0,57.0
1,2,11,14.0,23.992567787555586,21.0,0,64.0
1,2,12,14.0,22.76015135955548,19.0,0,73.0
1,2,13,13.0,23.137037591555536,18.0,0,73.0
1,2,15,14.0,19.32588033955554,16.0,0,88.0
1,2,16,14.0,19.32588033955554,16.0,0,88.0
1,2,17,14.0,17.096303855555504,15.0,0,94.0
1,2,18,14.0,14.300199671555484,14.0,0,100.0
1,2,19,14.0,14.300199671555484,14.0,0,100.0
1,2,20,13.0,18.05527318755545,14.0,0,94.0
1,2,21,13.0,15.373592699555493,13.0,0,100.0
1,2,22,13.0,15.373592699555493,13.0,0,100.0
1,2,23,13.0,15.373592699555493,13.0,0,100.0
2,2,0,12.0,19.342130843555505,13.0,0,94.0
2,2,1,12.0,19.342130843555505,13.0,0,94.0
2,2,2,12.0,19.342130843555505,13.0,0,94.0
2,2,3,13.0,18.05527318755545,14.0,0,94.0
2,2,5,14.0,21.065490323555547,17.0,0,82.0
2,2,6,14.0,22.76015135955548,19.0,0,73.0
2,2,7,14.0,23.499423244444376,20.0,0,68.0
2,2,8,14.0,23.499423244444376,20.0,0,68.0
2,2,9,15.0,22.64338485555554,20.0,0,73.0
2,2,10,15.0,22.64338485555554,20.0,0,73.0
2,2,11,15.0,21.59373378177777,19.0,0,78.0
2,2,12,15.0,20.32534804711116,18.0,0,83.0
2,2,13,15.0,20.32534804711116,18.0,0,83.0
2,2,14,15.0,18.798339651555647,17.0,0,88.0
2,2,15,16.0,16.16203016355559,17.0,0,94.0
2,2,16,15.0,18.798339651555647,17.0,0,88.0
2,2,17,14.0,19.32588033955554,16.0,0,88.0
2,2,18,14.0,17.096303855555504,15.0,0,94.0
2,2,19,14.0,17.096303855555504,15.0,0,94.0
2,2,20,13.0,20.162591655555545,15.0,0,88.0
2,2,21,13.0,18.05527318755545,14.0,0,94.0
2,2,22,13.0,18.05527318755545,14.0,0,94.0
2,2,22,13.0,18.05527318755545,14.0,0,94.0
2,2,23,13.0,15.373592699555493,13.0,0,100.0
3,2,0,12.0,16.79307593955544,12.0,0,100.0
3,2,1,12.0,16.79307593955544,12.0,0,100.0
3,2,2,13.0,15.373592699555493,13.0,0,100.0
3,2,3,14.0,19.32588033955554,16.0,0,88.0
3,2,4,13.0,23.729859448444422,19.0,0,68.0
3,2,6,13.0,24.3844609537778,21.0,0,60.0
3,2,7,12.0,24.687719567111134,21.0,0,56.0
3,2,9,11.0,25.107242299111192,23.0,0,47.0
3,2,10,7.0,24.972454048444465,23.0,0,36.0
3,2,11,11.0,24.85699710177783,21.0,0,53.0
3,2,12,13.0,24.063710555555506,20.0,0,64.0
3,2,13,13.0,23.729859448444422,19.0,0,68.0
3,2,14,14.0,22.12101255244442,18.0,0,77.0
3,2,15,13.0,22.672786232444366,17.0,0,77.0
3,2,16,14.0,21.065490323555547,17.0,0,82.0
3,2,17,13.0,22.672786232444366,17.0,0,77.0
3,2,18,13.0,21.773656727555625,16.0,0,82.0
3,2,19,13.0,20.162591655555545,15.0,0,88.0
3,2,20,13.0,20.162591655555545,15.0,0,88.0
3,2,21,12.0,22.771760255555556,15.0,0,82.0
3,2,22,11.0,24.059800907555612,14.0,0,82.0
3,2,23,11.0,24.059800907555612,14.0,0,82.0
4,2,1,11.0,22.763526171555526,13.0,0,88.0
4,2,2,11.0,24.059800907555612,14.0,0,82.0
4,2,3,11.0,24.935770476444482,16.0,0,72.0
4,2,4,9.0,25.51103756755551,19.0,0,52.0
4,2,5,9.0,25.058089931555557,21.0,0,46.0
4,2,6,10.0,25.005145247555603,21.0,0,49.0
4,2,7,11.0,24.9365700684444,22.0,0,50.0
4,2,8,11.0,24.9365700684444,22.0,0,50.0
4,2,9,11.0,24.9365700684444,22.0,0,50.0
4,2,10,13.0,24.3844609537778,21.0,0,60.0
4,2,11,13.0,24.3844609537778,21.0,0,60.0
4,2,12,15.0,21.59373378177777,19.0,0,78.0
4,2,13,13.0,20.162591655555545,15.0,0,88.0
4,2,14,14.0,14.300199671555484,14.0,1,100.0
4,2,15,14.0,14.300199671555484,14.0,0,100.0
4,2,17,14.0,14.300199671555484,14.0,0,100.0
4,2,18,14.0,14.300199671555484,14.0,0,100.0
4,2,19,13.0,18.05527318755545,14.0,0,94.0
4,2,20,13.0,18.05527318755545,14.0,1,94.0
4,2,21,12.0,19.342130843555505,13.0,1,94.0
4,2,22,13.0,15.373592699555493,13.0,1,100.0
4,2,23,12.0,19.342130843555505,13.0,1,94.0
5,2,0,12.55389003354347,18.65771597505556,13.5,0,94.0
5,2,1,13.0,18.05527318755545,14.0,0,94.0
5,2,2,11.0,24.059800907555612,14.0,0,82.0
5,2,3,11.0,24.059800907555612,14.0,0,82.0
5,2,4,11.0,24.059800907555612,14.0,0,82.0
5,2,5,10.0,26.104554144444407,15.0,0,72.0
5,2,6,10.0,25.879486228444442,16.0,0,68.0
5,2,7,10.0,26.104554144444407,15.0,0,72.0
5,2,8,11.0,24.596879144444365,15.0,0,77.0
5,2,9,11.0,24.059800907555612,14.0,0,82.0
5,2,10,10.0,25.96919837644441,14.0,0,77.0
5,2,11,11.0,24.059800907555612,14.0,0,82.0
5,2,12,10.0,25.63777868355556,13.0,0,82.0
5,2,13,11.0,22.763526171555526,13.0,0,88.0
5,2,14,12.0,19.342130843555505,13.0,0,94.0
5,2,15,12.0,19.342130843555505,13.0,0,94.0
5,2,16,12.0,19.342130843555505,13.0,0,94.0
5,2,17,12.0,19.342130843555505,13.0,0,94.0
5,2,18,12.0,19.342130843555505,13.0,0,94.0
5,2,19,12.0,19.342130843555505,13.0,0,94.0
5,2,20,12.0,16.79307593955544,12.0,0,100.0
5,2,22,12.0,16.79307593955544,12.0,0,100.0
5,2,23,12.0,16.79307593955544,12.0,0,100.0
6,2,0,12.0,16.79307593955544,12.0,0,100.0
6,2,1,12.0,19.342130843555505,13.0,0,94.0
6,2,2,12.0,19.342130843555505,13.0,0,94.0
6,2,3,13.0,18.05527318755545,14.0,0,94.0
6,2,4,11.0,24.596879144444365,15.0,0,77.0
6,2,5,11.0,24.935770476444482,16.0,0,72.0
6,2,7,11.0,24.91989094044449,17.0,0,68.0
6,2,8,12.0,24.203348680444414,18.0,0,68.0
6,2,9,11.0,24.91989094044449,17.0,0,68.0
6,2,10,11.0,24.91989094044449,17.0,0,68.0
6,2,11,10.0,25.809378040444496,17.0,0,63.0
6,2,12,12.0,23.498075096444374,16.0,0,77.0
6,2,13,12.0,22.771760255555556,15.0,0,82.0
6,2,14,11.0,24.596879144444365,15.0,0,77.0
6,2,15,11.0,24.059800907555612,14.0,0,82.0
6,2,16,11.0,22.763526171555526,13.0,0,88.0
6,2,17,11.0,20.956876823555667,12.0,0,94.0
6,2,18,11.0,20.956876823555667,12.0,0,94.0
6,2,19,10.0,22.899511127555456,11.0,0,94.0
6,2,20,10.0,22.899511127555456,11.0,0,94.0
6,2,21,11.0,18.558649391555416,11.0,0,100.0
6,2,22,11.0,18.558649391555416,11.0,0,100.0
6,2,23,11.0,18.558649391555416,11.0,0,100.0
7,2,0,10.0,22.899511127555456,11.0,0,94.0
7,2,1,11.0,18.558649391555416,11.0,0,100.0
7,2,2,10.0,22.899511127555456,11.0,0,94.0
7,2,3,10.0,22.899511127555456,11.0,0,94.0
7,2,4,10.0,24.52774937155564,12.0,0,88.0
7,2,5,12.0,16.79307593955544,12.0,0,100.0
7,2,6,11.0,22.763526171555526,13.0,0,88.0
7,2,7,12.0,21.308473599555505,14.0,0,88.0
7,2,8,11.0,24.596879144444365,15.0,0,77.0
7,2,9,12.0,23.498075096444374,16.0,0,77.0
7,2,10,12.0,23.498075096444374,16.0,0,77.0
7,2,11,12.0,23.498075096444374,16.0,0,77.0
7,2,12,12.0,22.771760255555556,15.0,0,82.0
7,2,14,12.0,19.342130843555505,13.0,0,94.0
7,2,15,12.0,16.79307593955544,12.0,0,100.0
7,2,16,12.0,16.79307593955544,12.0,0,100.0
7,2,17,11.0,18.558649391555416,11.0,0,100.0
7,2,18,11.0,18.558649391555416,11.0,0,100.0
7,2,19,10.5,19.57121994705551,10.5,0,100.0
7,2,20,10.0,20.670313055555596,10.0,0,100.0
7,2,21,9.0,23.128066931555484,9.0,0,100.0
7,2,22,8.0,25.931911019555557,8.0,0,100.0
7,2,23,8.0,25.931911019555557,8.0,0,100.0
8,2,0,8.0,25.931911019555557,8.0,0,100.0
8,2,1,8.0,25.931911019555557,8.0,0,100.0
8,2,3,9.0,23.128066931555484,9.0,0,100.0
8,2,4,9.0,25.170033755555433,10.0,0,94.0
8,2,5,10.0,20.670313055555596,10.0,0,100.0
8,2,7,11.0,22.763526171555526,13.0,0,88.0
8,2,8,11.0,24.596879144444365,15.0,0,77.0
8,2,9,12.0,22.771760255555556,15.0,0,82.0
8,2,10,12.0,23.498075096444374,16.0,0,77.0
8,2,11,11.0,24.596879144444365,15.0,0,77.0
8,2,12,12.0,21.308473599555505,14.0,0,88.0
8,2,13,13.0,18.05527318755545,14.0,0,94.0
8,2,14,13.0,15.373592699555493,13.0,0,100.0
8,2,15,12.0,16.79307593955544,12.0,0,100.0
8,2,16,12.0,16.79307593955544,12.0,0,100.0
8,2,18,11.0,18.558649391555416,11.0,0,100.0
8,2,20,10.0,20.670313055555596,10.0,0,100.0
8,2,21,9.0,23.128066931555484,9.0,0,100.0
8,2,23,8.0,25.931911019555557,8.0,0,100.0
9,2,0,7.0,29.08184531955554,7.0,0,100.0
9,2,1,7.0,29.08184531955554,7.0,0,100.0
9,2,2,8.0,25.931911019555557,8.0,0,100.0
9,2,3,9.0,23.128066931555484,9.0,0,100.0
9,2,5,12.0,22.771760255555556,15.0,0,82.0
9,2,6,11.0,24.893421383555523,18.0,0,64.0
9,2,7,10.0,25.254584147111025,19.0,0,56.0
9,2,8,9.0,25.51103756755551,19.0,0,52.0
9,2,9,10.0,25.113674355555517,20.0,0,52.0
9,2,10,10.0,25.113674355555517,20.0,0,52.0
9,2,11,10.0,25.113674355555517,20.0,0,52.0
9,2,13,10.0,25.809378040444496,17.0,0,63.0
9,2,14,11.0,24.935770476444482,16.0,0,72.0
9,2,15,11.0,24.596879144444365,15.0,0,77.0
9,2,17,11.0,24.059800907555612,14.0,0,82.0
9,2,18,11.0,24.059800907555612,14.0,0,82.0
9,2,19,10.0,25.96919837644441,14.0,0,77.0
9,2,20,10.0,24.52774937155564,12.0,0,88.0
9,2,21,10.0,24.52774937155564,12.0,0,88.0
9,2,22,10.0,24.52774937155564,12.0,0,88.0
9,2,23,10.0,25.63777868355556,13.0,0,82.0
10,2,0,10.0,24.52774937155564,12.0,0,88.0
10,2,1,9.0,27.505693583555594,12.0,0,82.0
10,2,2,11.0,24.059800907555612,14.0,0,82.0
10,2,3,10.0,25.879486228444442,16.0,0,68.0
10,2,4,7.0,26.190966023555546,18.0,0,49.0
10,2,5,8.0,25.277026055555584,20.0,0,46.0
10,2,6,8.0,25.620759647555488,19.0,0,49.0
10,2,7,9.0,25.51103756755551,19.0,0,52.0
10,2,8,10.0,25.113674355555517,20.0,0,52.0
10,2,9,13.0,23.137037591555536,18.0,1,73.0
10,2,10,14.0,21.065490323555547,17.0,1,82.0
10,2,11,15.0,18.798339651555647,17.0,1,88.0
10,2,12,14.0,21.065490323555547,17.0,1,82.0
10,2,13,14.0,17.096303855555504,15.0,1,94.0
10,2,14,14.0,17.096303855555504,15.0,1,94.0
10,2,15,14.0,14.300199671555484,14.0,1,100.0
10,2,16,13.0,15.373592699555493,13.0,0,100.0
10,2,17,13.0,15.373592699555493,13.0,0,100.0
10,2,18,13.0,15.373592699555493,13.0,1,100.0
10,2,19,13.0,15.373592699555493,13.0,1,100.0
10,2,22,11.0,20.956876823555667,12.0,0,94.0
10,2,23,12.0,16.79307593955544,12.0,0,100.0
11,2,0,11.0,20.956876823555667,12.0,1,94.0
11,2,1,12.0,16.79307593955544,12.0,1,100.0
11,2,2,12.0,16.79307593955544,12.0,0,100.0
11,2,3,10.0,25.63777868355556,13.0,0,82.0
11,2,5,12.0,21.308473599555505,14.0,0,88.0
11,2,6,12.0,21.308473599555505,14.0,0,88.0
11,2,7,12.0,22.771760255555556,15.0,0,82.0
11,2,8,12.0,22.771760255555556,15.0,0,82.0
11,2,9,13.0,20.162591655555545,15.0,0,88.0
11,2,10,13.0,21.773656727555625,16.0,0,82.0
11,2,11,12.0,23.498075096444374,16.0,0,77.0
11,2,12,12.0,22.771760255555556,15.0,0,82.0
11,2,13,13.0,18.05527318755545,14.0,0,94.0
11,2,14,10.0,25.63777868355556,13.0,0,82.0
11,2,15,12.0,19.342130843555505,13.0,0,94.0
11,2,16,11.0,20.956876823555667,12.0,0,94.0
11,2,17,12.0,16.79307593955544,12.0,0,100.0
11,2,20,12.0,16.79307593955544,12.0,0,100.0
11,2,21,11.0,18.558649391555416,11.0,0,100.0
11,2,23,10.0,20.670313055555596,10.0,0,100.0
12,2,0,10.0,20.670313055555596,10.0,0,100.0
12,2,1,9.0,23.128066931555484,9.0,0,100.0
12,2,2,9.0,23.128066931555484,9.0,0,100.0
12,2,3,9.0,23.128066931555484,9.0,0,100.0
12,2,4,11.0,18.558649391555416,11.0,0,100.0
12,2,5,11.0,18.558649391555416,11.0,0,100.0
12,2,6,11.0,20.956876823555667,12.0,0,94.0
12,2,7,11.0,24.059800907555612,14.0,0,82.0
12,2,8,10.0,26.104554144444407,15.0,0,72.0
12,2,9,10.0,25.879486228444442,16.0,0,68.0
12,2,10,8.0,26.699327999555553,17.0,0,55.0
12,2,11,6.0,26.939677607111115,17.0,0,48.0
12,2,12,8.0,27.331914876444394,16.0,0,59.0
12,2,13,9.0,27.29478525555548,15.0,0,67.0
12,2,14,10.0,26.104554144444407,15.0,0,72.0
12,2,15,11.0,22.763526171555526,13.0,0,88.0
12,2,16,11.0,22.763526171555526,13.0,0,88.0
12,2,17,11.0,20.956876823555667,12.0,0,94.0
12,2,18,10.0,24.52774937155564,12.0,0,88.0
12,2,19,10.0,24.52774937155564,12.0,0,88.0
12,2,22,9.0,23.128066931555484,9.0,0,100.0
12,2,23,6.0,32.57786983155544,6.0,0,100.0
13,2,0,6.0,32.57786983155544,6.0,0,100.0
13,2,1,7.0,29.08184531955554,7.0,0,100.0
13,2,2,7.0,29.08184531955554,7.0,0,100.0
13,2,3,7.0,31.412596707111156,8.0,0,93.0
13,2,4,8.0,28.470540195111084,9.0,0,93.0
13,2,5,10.0,22.899511127555456,11.0,0,94.0
13,2,6,9.0,27.615032792444367,13.0,0,77.0
13,2,7,9.0,27.29478525555548,15.0,0,67.0
13,2,8,7.0,26.863861443555574,17.0,0,52.0
13,2,9,8.0,26.699327999555553,17.0,0,55.0
13,2,10,6.0,27.81932210755561,16.0,0,52.0
13,2,11,7.0,26.863861443555574,17.0,0,52.0
13,2,13,9.0,27.530072856444477,14.0,0,72.0
13,2,14,9.0,27.615032792444367,13.0,0,77.0
13,2,15,9.0,27.615032792444367,13.0,0,77.0
13,2,16,9.0,27.505693583555594,12.0,0,82.0
13,2,18,9.0,26.601143199555484,11.0,0,88.0
13,2,19,8.0,29.552620977777718,10.0,0,87.0
13,2,20,8.0,28.470540195111084,9.0,0,93.0
13,2,21,8.0,28.470540195111084,9.0,0,93.0
13,2,22,7.0,31.412596707111156,8.0,0,93.0
13,2,23,7.450201339168806,30.4545967004444,9.0,0,90.0
14,2,0,7.697509797938729,29.996143870736002,9.5,0,88.5
14,2,1,7.819030706260553,29.77246108507724,9.75,0,87.75
14,2,2,7.879248714763449,29.662053974779457,9.875,0,87.375
14,2,3,8.0,29.552620977777718,10.0,0,87.0
14,2,4,9.0,27.505693583555594,12.0,0,82.0
14,2,5,7.0,28.538871744444375,15.0,0,59.0
14,2,7,6.0,26.939677607111115,17.0,0,48.0
14,2,8,6.0,26.192917128444435,18.0,0,45.0
14,2,9,6.0,26.192917128444435,18.0,0,45.0
14,2,10,7.0,25.65966631155554,19.0,0,46.0
14,2,11,7.0,26.190966023555546,18.0,0,49.0
14,2,12,7.0,26.190966023555546,18.0,0,49.0
14,2,13,9.0,26.80108022844446,16.0,0,63.0
14,2,14,9.0,27.29478525555548,15.0,0,67.0
14,2,15,9.0,27.530072856444477,14.0,0,72.0
14,2,16,8.0,28.74242434755552,14.0,0,67.0
14,2,17,7.0,30.42966014355551,13.0,0,67.0
14,2,18,7.0,31.151315412444504,12.0,0,72.0
14,2,19,7.0,32.08671835155549,11.0,0,76.0
14,2,20,7.0,32.08671835155549,11.0,0,76.0
14,2,21,7.0,32.111334755555504,10.0,0,82.0
14,2,22,7.0,32.111334755555504,10.0,0,82.0
14,2,23,7.0,32.111334755555504,10.0,0,82.0
15,2,0,7.0,32.111334755555504,10.0,0,82.0
15,2,1,7.0,32.2553082697778,9.0,0,87.0
15,2,2,6.0,34.84906102755555,9.0,0,82.0
15,2,3,7.0,32.08671835155549,11.0,0,76.0
15,2,4,7.0,29.461368988444423,14.0,0,63.0
15,2,5,10.0,22.899511127555456,11.0,0,94.0
15,2,5,9.0,26.336388312444445,17.0,0,59.0
15,2,6,9.0,25.838963675111064,18.0,0,56.0
15,2,7,9.0,25.51103756755551,19.0,0,52.0
15,2,8,9.0,25.2254860555555,20.0,0,49.0
15,2,9,8.0,25.061177679555552,21.0,0,43.0
15,2,10,10.0,25.005145247555603,21.0,0,49.0
15,2,11,9.0,25.058089931555557,21.0,0,46.0
15,2,12,10.0,25.113674355555517,20.0,0,52.0
15,2,13,11.0,24.87223665377769,19.0,0,60.0
15,2,14,11.0,24.91989094044449,17.0,0,68.0
15,2,15,11.0,24.596879144444365,15.0,0,77.0
15,2,16,11.0,24.596879144444365,15.0,0,77.0
15,2,17,12.0,19.342130843555505,13.0,0,94.0
15,2,18,11.0,22.763526171555526,13.0,0,88.0
15,2,19,11.0,20.956876823555667,12.0,0,94.0
15,2,20,11.0,20.956876823555667,12.0,0,94.0
16,2,2,10.0,22.899511127555456,11.0,0,94.0
16,2,3,12.0,21.308473599555505,14.0,0,88.0
16,2,4,10.0,25.809378040444496,17.0,0,63.0
16,2,10,6.0,24.822414281777757,22.0,0,35.0
16,2,11,5.0,24.732448053777766,22.0,0,33.0
16,2,12,6.0,25.19929095555552,20.0,0,40.0
16,2,13,8.0,26.094433263555548,18.0,0,52.0
16,2,14,8.0,26.699327999555553,17.0,0,55.0
16,2,16,9.0,27.29478525555548,15.0,0,67.0
16,2,17,10.0,26.104554144444407,15.0,0,72.0
16,2,18,10.0,26.104554144444407,15.0,0,72.0
16,2,19,10.0,25.63777868355556,13.0,0,82.0
16,2,20,10.0,25.63777868355556,13.0,0,82.0
16,2,21,9.0,27.615032792444367,13.0,0,77.0
16,2,22,10.0,24.52774937155564,12.0,0,88.0
16,2,23,9.0,27.505693583555594,12.0,0,82.0
17,2,0,8.0,29.534382392444527,12.0,0,77.0
17,2,1,8.0,29.534382392444527,12.0,0,77.0
17,2,2,9.0,27.530072856444477,14.0,0,72.0
17,2,3,8.0,26.094433263555548,18.0,0,52.0
17,2,4,9.0,25.2254860555555,20.0,0,49.0
17,2,5,9.0,25.2254860555555,20.0,0,49.0
17,2,6,8.0,25.061177679555552,21.0,0,43.0
17,2,7,7.0,25.014408491555603,21.0,0,40.0
17,2,8,6.0,24.822414281777757,22.0,0,35.0
17,2,9,5.0,24.732448053777766,22.0,0,33.0
17,2,10,5.0,24.78045659955558,23.0,0,31.0
17,2,11,3.0,24.499754099111083,22.0,0,29.0
17,2,12,7.0,25.268294355555508,20.0,0,43.0
17,2,13,7.0,25.65966631155554,19.0,0,46.0
17,2,14,8.0,26.699327999555553,17.0,0,55.0
17,2,15,9.0,26.336388312444445,17.0,0,59.0
17,2,16,10.0,25.879486228444442,16.0,0,68.0
17,2,17,9.0,26.80108022844446,16.0,0,63.0
17,2,18,9.0,27.29478525555548,15.0,0,67.0
17,2,19,8.0,28.0184105444444,15.0,0,63.0
17,2,20,8.0,28.74242434755552,14.0,0,67.0
17,2,21,8.0,29.212326612444414,13.0,0,72.0
17,2,22,8.0,29.212326612444414,13.0,0,72.0
17,2,23,8.0,29.534382392444527,12.0,0,77.0
18,2,0,8.0,29.552620977777718,10.0,0,87.0
18,2,1,8.0,29.552620977777718,10.0,0,87.0
18,2,2,8.0,29.552620977777718,10.0,0,87.0
18,2,3,9.0,27.505693583555594,12.0,0,82.0
18,2,4,9.0,27.29478525555548,15.0,0,67.0
18,2,5,9.0,25.838963675111064,18.0,0,56.0
18,2,6,4.0,24.95034817777772,20.0,0,35.0
18,2,7,4.0,24.95034817777772,20.0,0,35.0
18,2,9,4.0,24.711392301777796,21.0,0,33.0
18,2,10,2.0,24.32876237955555,21.0,0,28.0
18,2,11,12.0,24.520848177777744,20.0,0,60.0
18,2,12,5.0,25.525033391555528,19.0,0,40.0
18,2,13,6.0,25.627757559555498,19.0,0,43.0
18,2,14,8.0,26.699327999555553,17.0,0,55.0
18,2,15,8.0,27.331914876444394,16.0,0,59.0
18,2,16,7.0,27.679246811555565,16.0,0,55.0
18,2,17,7.0,29.461368988444423,14.0,0,63.0
18,2,18,7.0,30.42966014355551,13.0,0,67.0
18,2,19,6.0,32.3564926435556,12.0,0,67.0
18,2,20,7.0,32.08671835155549,11.0,0,76.0
18,2,21,6.0,33.61772853377767,11.0,0,71.0
18,2,22,6.0,34.55291505555544,10.0,0,76.0
18,2,23,6.0,34.55291505555544,10.0,0,76.0
19,2,2,8.0,29.552620977777718,10.0,0,87.0
19,2,3,8.0,28.74242434755552,14.0,0,67.0
19,2,4,8.0,28.0184105444444,15.0,0,63.0
19,2,5,6.0,26.939677607111115,17.0,0,48.0
19,2,6,6.0,25.627757559555498,19.0,0,43.0
19,2,7,6.0,25.19929095555552,20.0,0,40.0
19,2,8,5.0,24.825666653777816,21.0,0,35.0
19,2,9,5.0,24.825666653777816,21.0,0,35.0
19,2,10,4.0,24.711392301777796,21.0,0,33.0
19,2,12,7.0,25.268294355555508,20.0,0,43.0
19,2,13,9.0,25.838963675111064,18.0,0,56.0
19,2,15,9.0,27.29478525555548,15.0,0,67.0
19,2,16,9.0,27.29478525555548,15.0,0,67.0
19,2,17,9.0,27.530072856444477,14.0,0,72.0
19,2,18,9.0,27.530072856444477,14.0,0,72.0
19,2,19,8.0,29.212326612444414,13.0,0,72.0
19,2,20,8.0,29.534382392444527,12.0,0,77.0
19,2,21,8.0,29.534382392444527,12.0,0,77.0
19,2,22,8.0,29.663545607555495,11.0,0,82.0
19,2,23,8.0,29.663545607555495,11.0,0,82.0
20,2,0,7.0,32.111334755555504,10.0,0,82.0
20,2,1,7.0,32.08671835155549,11.0,0,76.0
20,2,2,8.0,29.534382392444527,12.0,0,77.0
20,2,3,9.0,26.80108022844446,16.0,0,63.0
