Date,Month,Hour,heatindex,humidity,rain,temp,temp previous
31,1,4,23.128066931555484,100.0,0,14.0,9.0
31,1,5,27.530072856444477,72.0,0,15.0,14.0
31,1,6,26.104554144444407,72.0,0,18.0,15.0
31,1,8,25.838963675111064,56.0,0,11.0,18.0
31,1,18,22.899511127555456,94.0,0,11.0,11.0
31,1,19,22.899511127555456,94.0,0,9.0,11.0
31,1,21,23.128066931555484,100.0,0,8.0,9.0
31,1,23,25.931911019555557,100.0,0,8.0,8.0
1,2,2,25.931911019555557,100.0,0,11.0,8.0
1,2,3,22.899511127555456,94.0,0,17.0,11.0
1,2,4,24.91989094044449,68.0,0,19.0,17.0
1,2,7,25.254584147111025,56.0,0,19.0,19.0
1,2,8,25.51103756755551,52.0,0,20.0,19.0
1,2,9,25.113674355555517,52.0,0,19.0,20.0
1,2,11,25.65966631155554,46.0,0,17.0,19.0
1,2,12,26.745769505777776,42.0,0,10.0,17.0
1,2,20,32.111334755555504,82.0,0,7.0,10.0
2,2,0,29.08184531955554,100.0,0,19.0,7.0
2,2,6,25.627757559555498,43.0,0,21.0,19.0
2,2,10,24.825666653777816,35.0,0,20.0,21.0
2,2,11,24.95034817777772,35.0,0,17.0,20.0
2,2,13,26.939677607111115,48.0,0,14.0,17.0
2,2,17,28.74242434755552,67.0,0,8.0,14.0
3,2,0,31.412596707111156,93.0,0,6.0,8.0
3,2,2,38.27112331511109,93.0,0,8.0,6.0
3,2,3,35.26399642577782,87.0,0,10.0,8.0
3,2,4,32.111334755555504,82.0,0,21.0,10.0
3,2,8,24.235617416444452,27.0,0,19.0,21.0
3,2,11,25.627757559555498,43.0,0,16.0,19.0
3,2,12,27.679246811555565,55.0,0,14.0,16.0
3,2,13,27.530072856444477,72.0,0,14.0,14.0
3,2,16,28.74242434755552,67.0,0,10.0,14.0
3,2,21,32.111334755555504,82.0,0,8.0,10.0
4,2,0,35.26399642577782,87.0,0,10.0,8.0
4,2,3,33.21203362361106,79.5,0,12.0,10.0
4,2,4,31.151315412444504,72.0,0,16.0,12.0
4,2,6,27.84552429511117,48.0,0,17.0,16.0
4,2,8,26.510380899111098,39.0,0,17.0,17.0
4,2,9,26.510380899111098,39.0,0,17.0,17.0
4,2,11,26.302183103555567,37.0,0,14.0,17.0
4,2,13,30.279874633777744,51.0,0,9.0,14.0
4,2,19,37.28929957155552,76.0,0,7.0,9.0
4,2,22,43.57263203955558,76.0,0,6.0,7.0
5,2,2,38.27112331511109,93.0,0,8.0,6.0
5,2,3,38.334167648444435,81.0,0,12.0,8.0
5,2,4,32.3564926435556,67.0,0,14.0,12.0
5,2,5,29.957258916444403,59.0,0,15.0,14.0
5,2,6,28.48428247777777,42.0,0,10.0,15.0
5,2,16,34.55291505555544,76.0,0,10.0,10.0
5,2,17,34.55291505555544,76.0,0,9.0,10.0
5,2,19,35.08042527144443,81.5,0,8.0,9.0
5,2,21,35.26399642577782,87.0,0,14.0,8.0
6,2,5,29.957258916444403,59.0,0,15.0,14.0
6,2,14,26.104554144444407,72.0,0,12.0,15.0
6,2,16,24.52774937155564,88.0,0,11.0,12.0
6,2,17,26.601143199555484,88.0,0,11.0,11.0
6,2,18,26.601143199555484,88.0,0,11.0,11.0
6,2,19,26.601143199555484,88.0,0,10.0,11.0
6,2,20,25.170033755555433,94.0,0,8.0,10.0
6,2,22,25.931911019555557,100.0,0,8.0,8.0
7,2,0,25.931911019555557,100.0,0,8.0,8.0
7,2,2,25.931911019555557,100.0,0,12.0,8.0
7,2,4,20.956876823555667,94.0,0,15.0,12.0
7,2,5,24.596879144444365,77.0,0,17.0,15.0
7,2,12,24.023721852444485,72.0,1,16.0,17.0
7,2,13,21.773656727555625,82.0,0,16.0,16.0
7,2,14,21.773656727555625,82.0,0,15.0,16.0
7,2,15,22.771760255555556,82.0,0,13.0,15.0
7,2,16,19.342130843555505,94.0,0,11.0,13.0
7,2,17,18.558649391555416,100.0,0,12.0,11.0
7,2,18,16.79307593955544,100.0,0,12.0,12.0
7,2,19,20.956876823555667,94.0,0,12.0,12.0
7,2,20,20.956876823555667,94.0,0,12.0,12.0
7,2,21,16.79307593955544,100.0,0,11.0,12.0
7,2,23,18.558649391555416,100.0,0,12.0,11.0
8,2,0,20.956876823555667,94.0,0,13.0,12.0
8,2,3,22.763526171555526,88.0,0,13.0,13.0
8,2,4,19.342130843555505,94.0,0,13.0,13.0
8,2,5,19.342130843555505,94.0,1,14.0,13.0
8,2,8,25.96919837644441,77.0,0,14.0,14.0
8,2,9,27.530072856444477,72.0,0,14.0,14.0
8,2,10,25.96919837644441,77.0,0,14.0,14.0
8,2,11,24.059800907555612,82.0,0,12.0,14.0
8,2,14,24.52774937155564,88.0,0,11.0,12.0
8,2,18,22.899511127555456,94.0,0,11.0,11.0
8,2,19,22.899511127555456,94.0,0,11.0,11.0
8,2,20,22.899511127555456,94.0,0,10.0,11.0
8,2,21,20.670313055555596,100.0,0,9.0,10.0
8,2,23,23.128066931555484,100.0,0,10.0,9.0
9,2,2,25.170033755555433,94.0,0,12.0,10.0
9,2,3,24.52774937155564,88.0,0,15.0,12.0
9,2,4,24.596879144444365,77.0,0,20.0,15.0
9,2,7,24.063710555555506,64.0,0,22.0,20.0
9,2,8,24.651289819111103,57.0,0,21.0,22.0
9,2,9,24.687719567111134,56.0,0,22.0,21.0
9,2,10,24.84068785377777,53.0,0,21.0,22.0
9,2,11,24.687719567111134,56.0,0,19.0,21.0
9,2,12,22.76015135955548,73.0,0,17.0,19.0
9,2,14,22.672786232444366,77.0,0,11.0,17.0
10,2,1,18.558649391555416,100.0,0,13.0,11.0
10,2,5,15.373592699555493,100.0,0,22.0,13.0
10,2,8,24.9365700684444,50.0,0,23.0,22.0
10,2,11,25.107242299111192,47.0,0,19.0,23.0
10,2,13,22.76015135955548,73.0,0,19.0,19.0
10,2,14,21.59373378177777,78.0,0,15.0,19.0
10,2,18,17.096303855555504,94.0,0,16.0,15.0
10,2,19,19.32588033955554,88.0,0,15.0,16.0
10,2,21,17.096303855555504,94.0,0,13.0,15.0
11,2,0,15.373592699555493,100.0,0,12.0,13.0
11,2,1,16.79307593955544,100.0,0,13.0,12.0
11,2,2,15.373592699555493,100.0,0,15.0,13.0
11,2,3,17.096303855555504,94.0,0,21.0,15.0
11,2,5,23.51204006844458,68.0,0,24.0,21.0
11,2,7,25.392815840444488,50.0,0,24.0,24.0
11,2,9,25.392815840444488,50.0,0,19.0,24.0
11,2,14,21.59373378177777,78.0,0,20.0,19.0
11,2,15,22.64338485555554,73.0,0,17.0,20.0
11,2,18,18.798339651555647,88.0,0,16.0,17.0
11,2,19,16.46522284755559,94.0,0,16.0,16.0
11,2,20,16.46522284755559,94.0,0,14.0,16.0
12,2,0,14.300199671555484,100.0,0,14.0,14.0
12,2,2,14.300199671555484,100.0,0,15.0,14.0
12,2,3,17.096303855555504,94.0,0,24.0,15.0
12,2,8,25.326176923111227,57.0,0,13.0,24.0
12,2,21,15.373592699555493,100.0,0,17.0,13.0
13,2,4,21.065490323555547,82.0,0,20.0,17.0
13,2,5,23.499423244444376,68.0,0,23.0,20.0
13,2,6,25.014082333777814,53.0,0,24.0,23.0
13,2,7,25.392815840444488,50.0,0,24.0,24.0
13,2,8,25.32340360044449,41.0,0,25.0,24.0
13,2,9,25.571789644444486,36.0,0,25.0,25.0
13,2,10,25.509620355555537,34.0,0,24.0,25.0
13,2,11,25.32340360044449,41.0,0,22.0,24.0
13,2,12,24.84068785377777,53.0,0,18.0,22.0
13,2,14,23.137037591555536,73.0,0,17.0,18.0
13,2,16,22.672786232444366,77.0,0,15.0,17.0
13,2,17,20.162591655555545,88.0,0,14.0,15.0
13,2,18,21.308473599555505,88.0,0,13.0,14.0
13,2,19,19.342130843555505,94.0,0,13.0,13.0
13,2,22,22.763526171555526,88.0,0,13.0,13.0
13,2,23,22.763526171555526,88.0,0,12.0,13.0
14,2,0,24.52774937155564,88.0,0,12.0,12.0
14,2,1,24.52774937155564,88.0,0,12.0,12.0
14,2,2,24.52774937155564,88.0,0,14.0,12.0
14,2,3,21.308473599555505,88.0,0,18.0,14.0
14,2,4,24.893421383555523,64.0,0,21.0,18.0
14,2,5,24.85699710177783,53.0,0,22.0,21.0
14,2,6,24.9365700684444,50.0,0,20.0,22.0
14,2,13,24.063710555555506,64.0,0,20.0,20.0
14,2,14,23.499423244444376,68.0,0,13.0,20.0
14,2,22,25.63777868355556,82.0,0,11.0,13.0
15,2,0,22.899511127555456,94.0,0,11.0,11.0
15,2,2,22.899511127555456,94.0,0,15.0,11.0
15,2,3,26.104554144444407,72.0,0,17.0,15.0
15,2,4,25.809378040444496,63.0,0,23.0,17.0
15,2,8,25.109700885777798,44.0,0,23.0,23.0
15,2,9,25.08274520844445,41.0,0,22.0,23.0
15,2,12,25.002857939555547,46.0,0,16.0,22.0
15,2,16,23.498075096444374,77.0,0,15.0,16.0
15,2,19,22.771760255555556,82.0,0,12.0,15.0
15,2,22,20.956876823555667,94.0,0,12.0,12.0
15,2,23,20.956876823555667,94.0,0,12.0,12.0
16,2,0,20.956876823555667,94.0,0,14.0,12.0
16,2,3,21.308473599555505,88.0,0,17.0,14.0
16,2,4,22.672786232444366,77.0,0,20.0,17.0
16,2,5,24.063710555555506,64.0,0,24.0,20.0
16,2,7,25.209449860444487,36.0,0,23.0,24.0
16,2,8,25.107242299111192,47.0,0,23.0,23.0
16,2,10,25.075369448444462,50.0,0,23.0,23.0
16,2,11,25.107242299111192,47.0,0,19.0,23.0
16,2,13,24.36399508755552,64.0,0,14.0,19.0
16,2,21,21.308473599555505,88.0,0,13.0,14.0
16,2,22,19.342130843555505,94.0,0,14.0,13.0
16,2,23,21.308473599555505,88.0,0,14.0,14.0
17,2,0,21.308473599555505,88.0,0,17.0,14.0
17,2,3,22.672786232444366,77.0,0,19.0,17.0
17,2,4,23.729859448444422,68.0,0,23.0,19.0
17,2,6,25.075369448444462,50.0,0,26.0,23.0
17,2,9,26.27479532977772,42.0,0,26.0,26.0
17,2,10,26.27479532977772,42.0,0,21.0,26.0
17,2,15,24.3844609537778,60.0,0,17.0,21.0
17,2,21,21.065490323555547,82.0,0,15.0,17.0
18,2,0,17.096303855555504,94.0,0,14.5,15.0
18,2,2,15.773973693555535,97.0,0,14.0,14.5
18,2,3,14.300199671555484,100.0,0,24.0,14.0
18,2,7,25.392815840444488,50.0,0,26.0,24.0
18,2,9,26.27479532977772,42.0,0,26.0,26.0
18,2,10,26.455093783111103,47.0,0,26.0,26.0
18,2,11,26.34682050977776,44.0,0,25.0,26.0
18,2,12,25.94156524444442,54.0,0,20.0,25.0
18,2,18,22.64338485555554,73.0,0,16.0,20.0
18,2,22,19.32588033955554,88.0,0,14.0,16.0
19,2,1,18.05527318755545,94.0,0,14.0,14.0
19,2,2,21.308473599555505,88.0,0,14.0,14.0
19,2,3,21.308473599555505,88.0,0,18.0,14.0
19,2,4,23.137037591555536,73.0,0,22.0,18.0
19,2,5,24.463074981777684,60.0,0,24.0,22.0
19,2,6,25.392815840444488,50.0,0,26.0,24.0
19,2,8,26.166993063111168,39.0,0,26.0,26.0
19,2,9,26.166993063111168,39.0,0,25.0,26.0
19,2,10,25.657137411111123,39.0,0,25.0,25.0
19,2,11,25.70876514444449,41.0,0,21.0,25.0
19,2,15,24.687719567111134,56.0,0,18.0,21.0
19,2,20,24.203348680444414,68.0,0,12.0,18.0
20,2,1,24.52774937155564,88.0,0,12.0,12.0
20,2,3,24.52774937155564,88.0,0,14.0,12.0
20,2,4,24.059800907555612,82.0,0,23.0,14.0
20,2,8,24.972454048444465,36.0,0,23.0,23.0
20,2,10,25.08274520844445,41.0,0,23.0,23.0
20,2,11,25.08274520844445,41.0,0,16.0,23.0
20,2,15,26.80108022844446,63.0,0,15.0,16.0
20,2,16,26.104554144444407,72.0,0,14.0,15.0
20,2,18,25.96919837644441,77.0,0,14.0,14.0
20,2,23,27.530072856444477,72.0,0,11.0,14.0
21,2,1,26.601143199555484,88.0,0,22.0,11.0
21,2,6,25.006407531555503,43.0,0,24.0,22.0
21,2,8,25.14879008755564,34.0,0,24.0,24.0
21,2,9,25.261493475111088,38.0,0,23.0,24.0
21,2,11,25.109700885777798,44.0,0,19.0,23.0
21,2,14,24.36399508755552,64.0,0,14.0,19.0
21,2,20,24.059800907555612,82.0,0,13.0,14.0
21,2,21,22.763526171555526,88.0,0,12.0,13.0
21,2,22,20.956876823555667,94.0,0,12.0,12.0
22,2,0,24.52774937155564,88.0,0,12.0,12.0
22,2,2,24.52774937155564,88.0,0,21.0,12.0
22,2,6,24.85699710177783,53.0,0,23.0,21.0
22,2,9,25.08274520844445,41.0,0,23.0,23.0
22,2,10,24.972454048444465,36.0,0,23.0,23.0
22,2,11,25.109700885777798,44.0,0,22.0,23.0
22,2,12,24.9365700684444,50.0,0,21.0,22.0
22,2,13,25.005145247555603,49.0,0,19.0,21.0
22,2,14,24.36399508755552,64.0,0,18.0,19.0
22,2,15,24.203348680444414,68.0,0,18.0,18.0
22,2,16,24.203348680444414,68.0,0,17.0,18.0
22,2,17,24.023721852444485,72.0,0,14.0,17.0
22,2,20,21.308473599555505,88.0,0,14.0,14.0
22,2,21,21.308473599555505,88.0,0,13.0,14.0
22,2,23,22.763526171555526,88.0,0,13.0,13.0
23,2,0,22.763526171555526,88.0,0,17.0,13.0
23,2,4,24.023721852444485,72.0,0,19.0,17.0
23,2,5,23.729859448444422,68.0,0,21.0,19.0
23,2,6,24.85699710177783,53.0,0,22.0,21.0
23,2,7,25.002857939555547,46.0,0,24.0,22.0
23,2,9,25.261493475111088,38.0,0,22.0,24.0
23,2,11,25.002857939555547,46.0,0,17.0,22.0
23,2,15,24.91989094044449,68.0,0,17.0,17.0
23,2,18,25.809378040444496,63.0,0,16.0,17.0
23,2,19,24.935770476444482,72.0,0,16.0,16.0
23,2,20,24.935770476444482,72.0,0,15.0,16.0
23,2,21,26.104554144444407,72.0,0,15.0,15.0
23,2,22,24.596879144444365,77.0,0,15.0,15.0
24,2,0,22.771760255555556,82.0,0,14.0,15.0
24,2,1,21.308473599555505,88.0,0,15.0,14.0
24,2,2,22.771760255555556,82.0,0,17.0,15.0
24,2,3,24.023721852444485,72.0,0,20.0,17.0
24,2,4,24.063710555555506,64.0,0,22.0,20.0
24,2,5,24.651289819111103,57.0,0,24.0,22.0
24,2,7,25.389064783111117,47.0,0,25.0,24.0
24,2,8,25.778300577777788,44.0,0,25.0,25.0
24,2,11,25.70876514444449,41.0,0,24.0,25.0
24,2,12,25.389064783111117,47.0,0,21.0,24.0
24,2,15,24.687719567111134,56.0,0,19.0,21.0
24,2,16,24.36399508755552,64.0,0,15.0,19.0
24,2,22,22.771760255555556,82.0,0,15.0,15.0
24,2,23,22.771760255555556,82.0,0,12.0,15.0
25,2,1,16.79307593955544,100.0,0,12.0,12.0
25,2,2,20.956876823555667,94.0,0,12.0,12.0
25,2,3,24.52774937155564,88.0,0,18.0,12.0
25,2,5,24.203348680444414,68.0,0,23.0,18.0
25,2,10,25.08274520844445,41.0,0,23.0,23.0
25,2,11,25.026375267111106,38.0,0,18.0,23.0
25,2,14,25.838963675111064,56.0,0,16.0,18.0
25,2,18,25.879486228444442,68.0,0,11.0,16.0
25,2,23,26.601143199555484,88.0,0,11.0,11.0
26,2,0,28.212248111555468,85.0,0,11.0,11.0
26,2,2,29.663545607555495,82.0,0,14.0,11.0
26,2,3,27.530072856444477,72.0,0,17.0,14.0
26,2,4,26.336388312444445,59.0,0,21.0,17.0
26,2,6,25.014408491555603,40.0,0,22.0,21.0
26,2,7,24.822414281777757,35.0,0,23.0,22.0
26,2,9,24.78045659955558,31.0,0,23.0,23.0
26,2,10,24.78045659955558,31.0,0,19.0,23.0
26,2,13,25.525033391555528,40.0,0,11.0,19.0
26,2,23,32.08671835155549,76.0,0,11.0,11.0
27,2,0,32.08671835155549,76.0,0,11.0,11.0
27,2,1,32.08671835155549,76.0,0,12.0,11.0
27,2,2,31.151315412444504,72.0,0,15.0,12.0
27,2,3,28.538871744444375,59.0,0,21.0,15.0
27,2,5,24.955530735111118,38.0,0,22.0,21.0
27,2,7,24.196711479555532,25.0,0,22.0,22.0
27,2,12,24.732448053777766,33.0,0,19.0,22.0
27,2,14,25.620759647555488,49.0,0,14.0,19.0
27,2,18,29.461368988444423,63.0,0,14.0,14.0
27,2,19,29.461368988444423,63.0,0,12.0,14.0
27,2,22,31.151315412444504,72.0,0,25.0,12.0
28,2,12,25.335749411111117,29.0,0,20.0,25.0
28,2,13,25.277026055555584,46.0,0,19.0,20.0
28,2,14,25.620759647555488,49.0,0,12.0,19.0
28,2,21,29.534382392444527,77.0,0,10.0,12.0
1,3,0,36.063501777777695,71.0,0,18.0,10.0
1,3,4,26.099311025777745,42.0,0,21.0,18.0
1,3,5,24.955530735111118,38.0,0,23.0,21.0
1,3,6,24.78045659955558,31.0,0,24.0,23.0
1,3,7,24.769196151555597,25.0,0,25.0,24.0
1,3,9,25.297812755555576,28.0,0,25.0,25.0
1,3,10,25.297812755555576,28.0,0,24.0,25.0
1,3,12,25.041645131555576,31.0,0,21.0,24.0
1,3,13,25.014408491555603,40.0,0,14.0,21.0
1,3,21,29.461368988444423,63.0,0,12.0,14.0
1,3,23,32.3564926435556,67.0,0,21.0,12.0
2,3,4,25.014408491555603,40.0,0,23.0,21.0
2,3,5,24.867060333777815,33.0,0,25.0,23.0
2,3,12,25.443234444444457,32.0,0,22.0,25.0
2,3,13,24.986789968444427,41.0,0,21.0,22.0
2,3,14,25.005145247555603,49.0,0,20.0,21.0
2,3,15,25.113674355555517,52.0,0,16.0,20.0
2,3,21,24.935770476444482,72.0,0,15.0,16.0
2,3,22,27.29478525555548,67.0,0,15.0,15.0
2,3,23,24.596879144444365,77.0,0,15.0,15.0
3,3,1,24.596879144444365,77.0,0,18.0,15.0
3,3,3,25.55229205244445,59.0,0,24.0,18.0
3,3,5,25.32340360044449,41.0,0,28.0,24.0
3,3,9,27.095502235111056,30.0,0,27.0,28.0
3,3,10,26.58378090355558,34.0,0,23.0,27.0
3,3,14,25.075369448444462,50.0,0,22.0,23.0
3,3,15,24.84068785377777,53.0,0,20.0,22.0
3,3,16,24.063710555555506,64.0,0,19.0,20.0
3,3,17,24.36399508755552,64.0,0,19.0,19.0
3,3,18,24.36399508755552,64.0,0,18.0,19.0
3,3,20,24.203348680444414,68.0,0,17.0,18.0
3,3,21,24.023721852444485,72.0,0,16.0,17.0
3,3,22,23.498075096444374,77.0,0,15.0,16.0
4,3,1,24.596879144444365,77.0,0,19.0,15.0
4,3,3,25.254584147111025,56.0,0,23.0,19.0
4,3,4,25.014082333777814,53.0,0,26.0,23.0
4,3,5,26.05947340044443,36.0,0,27.0,26.0
4,3,12,26.718515183555525,37.0,0,20.0,27.0
4,3,16,24.870836111111064,56.0,0,20.0,20.0
4,3,17,24.520848177777744,60.0,0,19.0,20.0
4,3,18,24.87223665377769,60.0,0,16.0,19.0
4,3,23,24.935770476444482,72.0,0,15.0,16.0
5,3,0,24.596879144444365,77.0,0,15.0,15.0
5,3,1,22.771760255555556,82.0,0,16.0,15.0
5,3,2,25.879486228444442,68.0,0,19.0,16.0
5,3,3,24.36399508755552,64.0,0,22.0,19.0
5,3,4,24.651289819111103,57.0,0,25.0,22.0
5,3,5,25.888909244444463,50.0,0,30.0,25.0
5,3,7,29.0,33.0,0,26.0,30.0
5,3,13,26.455093783111103,47.0,0,23.0,26.0
5,3,15,24.706846959555516,61.0,0,21.0,23.0
5,3,18,23.51204006844458,68.0,0,21.0,21.0
5,3,19,23.51204006844458,68.0,0,19.0,21.0
5,3,20,21.59373378177777,78.0,0,19.0,19.0
5,3,22,22.76015135955548,73.0,0,29.0,19.0
6,3,6,28.05942110177773,33.0,0,30.0,29.0
6,3,7,28.55371024444439,27.0,0,31.0,30.0
6,3,9,29.277009109777826,24.0,0,27.0,31.0
6,3,13,26.114605715111143,21.0,0,24.0,27.0
6,3,17,25.392815840444488,50.0,0,18.0,24.0
6,3,23,22.12101255244442,77.0,0,15.0,18.0
7,3,1,22.771760255555556,82.0,0,31.0,15.0
7,3,10,29.481472256444484,27.0,0,25.0,31.0
7,3,14,25.838348611111137,47.0,0,24.0,25.0
7,3,16,25.392815840444488,50.0,0,22.0,24.0
7,3,18,24.84068785377777,53.0,0,22.0,22.0
7,3,19,25.002857939555547,46.0,0,21.0,22.0
7,3,20,25.058089931555557,46.0,0,21.0,21.0
7,3,21,25.058089931555557,46.0,0,18.0,21.0
8,3,0,25.55229205244445,59.0,0,26.0,18.0
8,3,3,26.27479532977772,42.0,0,30.0,26.0
8,3,5,29.4,37.0,0,32.0,30.0
8,3,8,30.7,29.0,0,29.0,32.0
8,3,12,29.1,45.0,0,27.0,29.0
8,3,13,27.5,51.0,0,25.0,27.0
8,3,14,25.94156524444442,54.0,0,24.0,25.0
8,3,15,25.326176923111227,57.0,0,23.0,24.0
8,3,16,24.886610659111202,57.0,0,23.0,23.0
8,3,17,24.706846959555516,61.0,0,20.0,23.0
8,3,22,23.499423244444376,68.0,0,17.0,20.0
9,3,0,24.023721852444485,72.0,0,17.0,17.0
9,3,1,22.672786232444366,77.0,0,18.0,17.0
9,3,2,22.12101255244442,77.0,0,21.0,18.0
9,3,3,23.51204006844458,68.0,0,24.0,21.0
9,3,4,25.261493475111088,38.0,0,26.0,24.0
9,3,5,25.91655345644445,32.0,0,27.0,26.0
9,3,7,26.273005141777773,26.0,0,27.0,27.0
9,3,8,26.273005141777773,26.0,0,28.0,27.0
9,3,9,26.892080439555528,25.0,0,28.0,28.0
9,3,10,26.928445741777793,26.0,0,25.0,28.0
9,3,12,25.443234444444457,32.0,0,20.0,25.0
9,3,19,24.870836111111064,56.0,0,19.0,20.0
9,3,20,25.51103756755551,52.0,0,19.0,19.0
9,3,21,25.51103756755551,52.0,0,17.0,19.0
9,3,22,25.809378040444496,63.0,0,16.0,17.0
9,3,23,25.879486228444442,68.0,0,23.0,16.0
10,3,4,25.08274520844445,41.0,0,24.0,23.0
10,3,5,25.14879008755564,34.0,0,25.0,24.0
10,3,6,25.335749411111117,29.0,0,27.0,25.0
10,3,8,26.273005141777773,26.0,0,27.0,27.0
10,3,9,26.273005141777773,26.0,0,27.0,27.0
10,3,10,26.273005141777773,26.0,0,27.0,27.0
10,3,11,26.34408331155555,28.0,0,25.0,27.0
10,3,12,25.335749411111117,29.0,0,24.0,25.0
10,3,13,25.14879008755564,34.0,0,23.0,24.0
10,3,15,25.08274520844445,41.0,0,22.0,23.0
10,3,16,24.986789968444427,41.0,0,21.0,22.0
10,3,17,25.005145247555603,49.0,0,19.0,21.0
10,3,21,25.620759647555488,49.0,0,18.0,19.0
10,3,22,26.094433263555548,52.0,0,17.0,18.0
10,3,23,26.699327999555553,55.0,0,18.0,17.0
11,3,0,26.190966023555546,49.0,0,24.0,18.0
11,3,5,24.959444963111174,29.0,0,27.0,24.0
11,3,7,26.17465760044448,23.0,0,26.0,27.0
11,3,11,25.632220789777797,24.0,0,25.0,26.0
11,3,12,25.21877697777781,26.0,0,24.0,25.0
11,3,13,25.041645131555576,31.0,0,20.0,24.0
11,3,18,25.268294355555508,43.0,0,13.0,20.0
12,3,0,29.212326612444414,72.0,0,14.0,13.0
12,3,1,28.74242434755552,67.0,0,16.0,14.0
12,3,2,27.331914876444394,59.0,0,18.0,16.0
12,3,3,26.190966023555546,49.0,0,25.0,18.0
12,3,8,25.297812755555576,28.0,0,26.0,25.0
12,3,10,25.632220789777797,24.0,0,25.0,26.0
12,3,12,25.297812755555576,28.0,0,24.0,25.0
12,3,13,25.041645131555576,31.0,0,13.0,24.0
13,3,0,31.12995556044441,63.0,0,15.0,13.0
13,3,1,28.538871744444375,59.0,0,17.0,15.0
13,3,3,26.699327999555553,55.0,0,24.0,17.0
13,3,5,25.14879008755564,34.0,0,25.0,24.0
13,3,10,25.135524577777815,24.0,0,24.0,25.0
13,3,12,24.959444963111174,29.0,0,17.0,24.0
13,3,17,26.863861443555574,52.0,0,13.0,17.0
13,3,21,31.12995556044441,63.0,0,12.0,13.0
14,3,1,33.14991408577783,62.0,0,20.0,12.0
14,3,4,24.95034817777772,35.0,0,23.0,20.0
14,3,5,24.442207359555564,25.0,0,24.0,23.0
14,3,6,24.868628636444438,27.0,0,26.0,24.0
14,3,11,25.632220789777797,24.0,0,21.0,26.0
14,3,13,24.955530735111118,38.0,0,19.0,21.0
14,3,14,25.627757559555498,43.0,0,18.0,19.0
14,3,15,26.190966023555546,49.0,0,17.0,18.0
14,3,16,26.939677607111115,48.0,0,15.0,17.0
14,3,17,28.856168855555552,55.0,0,14.0,15.0
14,3,21,29.957258916444403,59.0,0,14.0,14.0
14,3,22,29.957258916444403,59.0,0,12.0,14.0
15,3,1,32.3564926435556,67.0,0,14.0,12.0
15,3,2,29.957258916444403,59.0,0,22.0,14.0
15,3,4,24.92438768711112,38.0,0,24.0,22.0
15,3,5,25.209449860444487,36.0,0,31.0,24.0
15,3,6,29.166921647555608,22.0,0,26.0,31.0
15,3,7,25.774135919555572,28.0,0,27.0,26.0
15,3,8,26.34408331155555,28.0,0,26.0,27.0
15,3,12,25.845281887111113,30.0,0,24.0,26.0
15,3,13,25.041645131555576,31.0,0,21.5,24.0
15,3,15,24.97478974905554,40.0,0,19.0,21.5
15,3,16,25.620759647555488,49.0,0,18.0,19.0
15,3,17,26.094433263555548,52.0,0,18.0,18.0
15,3,19,26.190966023555546,49.0,0,16.0,18.0
15,3,20,27.331914876444394,59.0,0,13.0,16.0
16,3,0,30.42966014355551,67.0,0,13.0,13.0
16,3,1,30.42966014355551,67.0,0,15.0,13.0
16,3,2,28.0184105444444,63.0,0,18.0,15.0
16,3,3,26.094433263555548,52.0,0,23.0,18.0
16,3,4,25.08274520844445,41.0,0,26.0,23.0
16,3,5,25.91655345644445,32.0,0,28.0,26.0
16,3,6,26.928445741777793,26.0,0,30.0,28.0
16,3,7,28.210317755555522,19.0,0,31.0,30.0
16,3,11,28.962521511555604,16.0,0,29.0,31.0
16,3,12,27.415867668444466,18.0,0,26.0,29.0
16,3,13,25.703115553777785,26.0,0,23.0,26.0
16,3,15,24.78045659955558,31.0,0,21.0,23.0
16,3,16,24.825666653777816,35.0,0,20.0,21.0
16,3,18,25.070015855555553,37.0,0,19.0,20.0
16,3,20,25.627757559555498,43.0,0,18.0,19.0
16,3,23,26.190966023555546,49.0,0,27.0,18.0
17,3,4,26.206337485777762,24.0,0,30.0,27.0
17,3,6,28.238435611111075,20.0,0,31.0,30.0
17,3,8,29.119744307111166,21.0,0,31.0,31.0
17,3,10,29.166921647555608,22.0,0,31.0,31.0
17,3,11,29.166921647555608,22.0,0,30.0,31.0
17,3,12,28.30736235555554,22.0,0,25.0,30.0
17,3,14,25.571789644444486,36.0,0,22.0,25.0
17,3,17,24.9365700684444,50.0,0,21.0,22.0
17,3,22,24.687719567111134,56.0,0,16.0,21.0
18,3,1,23.498075096444374,77.0,0,17.0,16.0
18,3,2,22.672786232444366,77.0,0,28.0,17.0
18,3,7,27.007654931555564,28.0,0,29.0,28.0
18,3,11,27.36593323644445,14.0,0,17.0,29.0
18,3,21,25.809378040444496,63.0,0,15.0,17.0
19,3,0,27.29478525555548,67.0,0,19.0,15.0
19,3,3,25.196458853777763,35.0,0,29.0,19.0
19,3,7,27.415867668444466,18.0,0,29.0,29.0
19,3,10,27.384496251555543,16.0,0,29.0,29.0
19,3,12,27.415867668444466,18.0,0,20.0,29.0
19,3,17,25.268294355555508,43.0,0,16.0,20.0
19,3,21,27.679246811555565,55.0,0,16.0,16.0
19,3,23,27.679246811555565,55.0,0,17.0,16.0
20,3,2,26.699327999555553,55.0,0,27.0,17.0
20,3,4,26.4195719951111,30.0,0,29.0,27.0
